"ADD,156,BUY,2465985,340.45"
"ADD,157,SELL,2142703,335.20"
"CANCEL,155"
"ADD,158,SELL,4932887,327.35"
"ADD,159,SELL,3820168,318.30"
"ADD,160,BUY,4859355,310.30"
"ADD,161,SELL,5873954,301.95"
"ADD,162,SELL,2711227,298.35"
"ADD,163,BUY,5017513,303.15"
"ADD,164,SELL,6294894,298.10"
"ADD,165,BUY,3537551,285.85"
"ADD,166,SELL,4991911,292.70"
"ADD,167,SELL,5484325,305.05"
"CANCEL,41"
"ADD,168,SELL,3479544,302.95"
"ADD,169,SELL,2922970,301.00"
"ADD,170,BUY,3035468,302.15"
"ADD,171,SELL,5175535,308.55"
"ADD,172,SELL,5345328,315.70"
"CANCEL,49"
"ADD,173,BUY,3987985,312.70"
"ADD,174,SELL,2597494,313.20"
"ADD,175,SELL,5620668,318.45"
"ADD,176,SELL,3806455,319.15"
"CANCEL,130"
"ADD,177,SELL,2333597,302.40"
"ADD,178,SELL,3676980,311.05"
"CANCEL,107"
"ADD,179,SELL,3259405,311.65"
"ADD,180,BUY,3391993,310.85"
"ADD,181,BUY,1679820,310.20"
"ADD,182,SELL,3751462,309.10"
"ADD,183,BUY,1146693,308.15"
"ADD,184,SELL,2550499,311.15"
"ADD,185,SELL,3370644,313.35"
"ADD,186,BUY,3079656,318.70"
"CANCEL,37"
"CANCEL,124"
"ADD,187,BUY,3132332,328.15"
"CANCEL,117"
"ADD,188,BUY,4911907,332.60"
"CANCEL,35"
"ADD,189,BUY,3121812,337.25"
"ADD,190,SELL,2179581,337.55"
"ADD,191,SELL,4262617,339.40"
"ADD,192,BUY,6063721,345.95"
"ADD,193,BUY,2380095,344.30"
"ADD,194,BUY,4074879,347.40"
"ADD,195,SELL,6316696,346.30"
"CANCEL,89"
"ADD,196,BUY,3808996,341.30"
"ADD,197,BUY,3520914,339.40"
"ADD,198,BUY,2094053,341.85"
"ADD,199,BUY,4246752,342.30"
"ADD,200,BUY,3558819,338.20"
"ADD,201,SELL,3814774,328.00"
"ADD,202,BUY,4007710,333.05"
"ADD,203,SELL,4042545,338.80"
"ADD,204,BUY,2686465,338.95"
"ADD,205,BUY,3008237,341.75"
"ADD,206,BUY,6623970,354.30"
"ADD,207,SELL,8844088,360.05"
"ADD,208,SELL,5982701,357.80"
"ADD,209,BUY,7460148,364.30"
"ADD,210,SELL,6842731,360.20"
"ADD,211,BUY,4513682,357.95"
"ADD,212,BUY,4730779,351.70"
"CANCEL,69"
"ADD,213,SELL,2402573,354.55"
"ADD,214,BUY,1977779,355.55"
"ADD,215,SELL,10397087,368.40"
"ADD,216,SELL,4164213,362.05"
"CANCEL,122"
"ADD,217,BUY,6563871,369.10"
"ADD,218,SELL,7587620,374.50"
"ADD,219,SELL,8274005,381.65"
"ADD,220,BUY,5461105,380.35"
"ADD,221,BUY,4489764,381.70"
"ADD,222,SELL,5074253,377.65"
"ADD,223,BUY,10513293,389.65"
"CANCEL,207"
"ADD,224,SELL,12741600,386.15"
"ADD,225,BUY,10129102,394.50"
"CANCEL,82"
"CANCEL,190"
"ADD,226,BUY,3637077,393.45"
"ADD,227,SELL,4783393,395.95"
"ADD,228,BUY,6970040,398.90"
"ADD,229,SELL,6589212,400.55"
"CANCEL,93"
"CANCEL,138"
"ADD,230,SELL,14706855,422.70"
"ADD,231,SELL,12684331,422.45"
"ADD,232,BUY,6365686,425.35"
"ADD,233,BUY,7155885,422.80"
"ADD,234,SELL,7890074,414.10"
"ADD,235,SELL,7787291,414.65"
"ADD,236,SELL,7727518,411.30"
"ADD,237,SELL,6221601,406.25"
"ADD,238,BUY,5610643,402.10"
"ADD,239,BUY,11049522,414.10"
"CANCEL,108"
"ADD,240,SELL,13416273,419.10"
"ADD,241,BUY,9439887,408.65"
"ADD,242,SELL,7545003,412.00"
"ADD,243,SELL,4430539,413.40"
"CANCEL,218"
"ADD,244,SELL,3671174,408.00"
"ADD,245,SELL,5264998,388.10"
"CANCEL,172"
"ADD,246,BUY,2484258,397.25"
"ADD,247,SELL,3203308,384.00"
"ADD,248,SELL,2258808,382.50"
"ADD,249,BUY,1821965,373.35"
"ADD,250,BUY,3322003,401.30"
"ADD,251,BUY,2868227,393.40"
"ADD,252,SELL,3543428,379.55"
"ADD,253,SELL,1771673,384.20"
"CANCEL,226"
"CANCEL,113"
"ADD,254,BUY,3813078,396.45"
"ADD,255,BUY,2456373,389.55"
"ADD,256,BUY,2789829,391.05"
"ADD,257,SELL,1537797,390.85"
"ADD,258,BUY,1451637,383.10"
"ADD,259,SELL,1167280,382.75"
"ADD,260,SELL,4892591,357.25"
"ADD,261,SELL,3654586,328.60"
"ADD,262,SELL,5682346,324.25"
"ADD,263,BUY,6499976,297.35"
"ADD,264,BUY,4508901,308.15"
"ADD,265,BUY,3952056,315.20"
"ADD,266,SELL,6574312,327.20"
"ADD,267,SELL,10637686,369.75"
"ADD,268,SELL,5761492,358.85"
"ADD,269,SELL,3256283,354.10"
"ADD,270,BUY,2665902,349.45"
"ADD,271,SELL,4960851,358.65"
"ADD,272,SELL,5102487,354.85"
"ADD,273,SELL,5167914,345.35"
"CANCEL,212"
"ADD,274,SELL,2262729,342.30"
"ADD,275,SELL,2340189,343.95"
"ADD,276,SELL,1256387,343.70"
"CANCEL,140"
"ADD,277,SELL,2199889,346.10"
"CANCEL,236"
"ADD,278,SELL,2180184,355.15"
"ADD,279,SELL,2230650,355.35"
"ADD,280,BUY,1776515,359.80"
"CANCEL,273"
"ADD,281,BUY,3317202,366.95"
"ADD,282,SELL,5799635,382.55"
"CANCEL,161"
"ADD,283,SELL,2904191,376.65"
"ADD,284,BUY,2107258,377.45"
"ADD,285,BUY,1885691,381.05"
"CANCEL,274"
"CANCEL,38"
"ADD,286,SELL,2605823,398.80"
"CANCEL,85"
"CANCEL,58"
"CANCEL,116"
"ADD,287,BUY,3076039,380.25"
"ADD,288,BUY,2222897,374.75"
"ADD,289,SELL,2025266,372.95"
"ADD,290,BUY,2829453,365.55"
"ADD,291,SELL,3763376,364.20"
"CANCEL,39"
"CANCEL,256"
"ADD,292,SELL,1379191,370.05"
"ADD,293,BUY,2297910,375.40"
"ADD,294,SELL,4651293,363.90"
"ADD,295,BUY,3391469,357.60"
"ADD,296,SELL,3960505,340.60"
"ADD,297,SELL,2608036,346.85"
"ADD,298,BUY,1863287,344.85"
"ADD,299,SELL,3372739,341.10"
"ADD,300,BUY,2226943,342.40"
"ADD,301,SELL,1765526,341.45"
"ADD,302,SELL,2028177,346.80"
"ADD,303,BUY,3165398,358.10"
"ADD,304,SELL,2752289,362.30"
"ADD,305,BUY,1923989,368.50"
"ADD,306,SELL,1007720,358.65"
"ADD,307,SELL,4698452,329.40"
"ADD,308,SELL,2820881,326.20"
"ADD,309,BUY,2005530,331.75"
"ADD,310,BUY,1224736,325.70"
"ADD,311,SELL,2564180,327.20"
"ADD,312,SELL,1783315,333.70"
"ADD,313,BUY,1143594,336.60"
"ADD,314,BUY,1247953,340.20"
"ADD,315,SELL,2040818,344.00"
"ADD,316,SELL,1533243,332.00"
"ADD,317,SELL,1155950,333.00"
"ADD,318,SELL,1483925,326.75"
"ADD,319,SELL,1207297,324.10"
"CANCEL,279"
"ADD,320,BUY,139127,313.00"
"ADD,321,BUY,992324,314.35"
"ADD,322,SELL,1224927,310.70"
"ADD,323,BUY,2175744,304.85"
"CANCEL,72"
"CANCEL,264"
"ADD,324,SELL,3962478,318.85"
"ADD,325,SELL,1875223,315.50"
"ADD,326,SELL,1627268,317.80"
"ADD,327,SELL,3430847,317.20"
"ADD,328,SELL,1825026,323.20"
"ADD,329,BUY,2348302,329.15"
"ADD,330,SELL,1784988,328.45"
"ADD,331,BUY,2330234,335.80"
"ADD,332,BUY,2537055,339.80"
"ADD,333,BUY,1985420,326.55"
"ADD,334,SELL,2950685,321.05"
"ADD,335,SELL,2878695,326.90"
"ADD,336,SELL,2705062,317.55"
"ADD,337,SELL,1979019,317.85"
"CANCEL,180"
"ADD,338,SELL,1741427,317.00"
"ADD,339,SELL,1494388,315.15"
"ADD,340,BUY,1311019,315.30"
"ADD,341,SELL,1031974,312.85"
"ADD,342,BUY,3467938,318.40"
"CANCEL,216"
"ADD,343,SELL,2813082,311.15"
"CANCEL,197"
"ADD,344,BUY,1597075,314.35"
"ADD,345,SELL,842904,311.15"
"ADD,346,BUY,1211579,311.60"
"ADD,347,SELL,1461504,307.70"
"CANCEL,165"
"ADD,348,BUY,1047783,305.05"
"ADD,349,BUY,2483919,297.90"
"ADD,350,SELL,1442511,290.30"
"ADD,351,BUY,2255672,261.30"
"ADD,352,BUY,7144868,262.65"
"ADD,353,SELL,6214991,253.15"
"CANCEL,162"
"CANCEL,114"
"ADD,354,SELL,5247232,216.65"
"ADD,355,SELL,7276553,221.15"
"CANCEL,91"
"ADD,356,SELL,6554659,227.15"
"ADD,357,BUY,9596340,241.70"
"ADD,358,BUY,10410047,264.60"
"ADD,359,BUY,14585462,259.55"
"ADD,360,BUY,7136734,246.60"
"CANCEL,215"
"ADD,361,SELL,5101125,250.65"
"ADD,362,BUY,7420721,252.35"
"ADD,363,SELL,7396572,253.10"
"ADD,364,SELL,6465289,258.15"
"ADD,365,SELL,5676629,265.40"
"ADD,366,BUY,6271626,267.05"
"ADD,367,BUY,4737266,273.60"
"ADD,368,BUY,3240179,273.60"
"ADD,369,SELL,4263961,284.55"
"ADD,370,SELL,3020937,275.95"
"CANCEL,63"
"ADD,371,BUY,3013785,272.80"
"ADD,372,BUY,1895548,274.90"
"ADD,373,BUY,3420857,265.95"
"ADD,374,BUY,1980720,263.90"
"ADD,375,SELL,2178728,260.45"
"ADD,376,SELL,2477835,252.55"
"ADD,377,BUY,7666865,254.40"
"ADD,378,BUY,3906455,260.70"
"ADD,379,SELL,3162238,262.95"
"ADD,380,BUY,2452036,261.50"
"ADD,381,BUY,2407302,262.50"
"ADD,382,SELL,1591291,259.10"
"ADD,383,BUY,2968794,260.70"
"ADD,384,SELL,2471591,264.05"
"ADD,385,BUY,1982073,266.20"
"CANCEL,219"
"ADD,386,SELL,880830,273.20"
"ADD,387,SELL,2236477,278.05"
"ADD,388,BUY,5072690,305.25"
"ADD,389,SELL,3166328,291.05"
"ADD,390,BUY,2899237,294.40"
"CANCEL,171"
"ADD,391,BUY,2574077,291.90"
"CANCEL,298"
"ADD,392,SELL,1982779,293.20"
"ADD,393,SELL,2312724,290.55"
"CANCEL,252"
"ADD,394,BUY,1912965,290.45"
"ADD,395,SELL,2459911,298.50"
"ADD,396,BUY,3263776,313.30"
"ADD,397,SELL,3474221,309.95"
"ADD,398,SELL,2170654,312.00"
"ADD,399,BUY,1468582,315.05"
"ADD,400,BUY,1647077,310.45"
"ADD,401,SELL,1824971,311.00"
"CANCEL,290"
"ADD,402,SELL,1338554,310.30"
"ADD,403,BUY,1545851,309.15"
"ADD,404,SELL,2548940,308.70"
"CANCEL,347"
"CANCEL,317"
"ADD,405,SELL,990393,310.70"
"ADD,406,SELL,665579,306.80"
"ADD,407,BUY,2556014,302.25"
"ADD,408,BUY,2118135,301.90"
"CANCEL,288"
"ADD,409,SELL,688738,305.00"
"CANCEL,208"
"CANCEL,233"
"CANCEL,382"
"ADD,410,SELL,3036656,320.00"
"ADD,411,BUY,1644880,317.85"
"ADD,412,BUY,6239242,328.35"
"ADD,413,SELL,2451508,324.65"
"ADD,414,BUY,3018935,326.80"
"ADD,415,SELL,4686848,325.70"
"ADD,416,SELL,1655750,322.75"
"ADD,417,BUY,1298119,320.25"
"ADD,418,SELL,1953116,318.70"
"ADD,419,SELL,2320552,311.60"
"CANCEL,405"
"ADD,420,BUY,1959952,312.60"
"ADD,421,BUY,1175520,314.65"
"CANCEL,201"
"ADD,422,SELL,611098,314.80"
"ADD,423,SELL,2349800,314.45"
"ADD,424,BUY,1500965,316.60"
"ADD,425,BUY,1422524,314.05"
"ADD,426,SELL,6775563,300.10"
"ADD,427,SELL,4465761,300.65"
"ADD,428,BUY,1917274,302.80"
"ADD,429,BUY,3275195,293.90"
"CANCEL,54"
"ADD,430,SELL,8115843,307.95"
"ADD,431,BUY,4273563,311.20"
"ADD,432,BUY,2429376,308.60"
"ADD,433,BUY,2890325,309.20"
"CANCEL,51"
"CANCEL,336"
"ADD,434,BUY,4975464,315.60"
"ADD,435,BUY,3554275,318.75"
"ADD,436,SELL,2857535,320.85"
"ADD,437,SELL,1847756,317.05"
"CANCEL,186"
"ADD,438,SELL,833250,314.90"
"ADD,439,SELL,864010,314.70"
"ADD,440,SELL,2888459,321.35"
"CANCEL,210"
"ADD,441,BUY,5975319,307.85"
"ADD,442,SELL,4515666,322.30"
"ADD,443,SELL,11341344,313.65"
"ADD,444,BUY,4373528,313.75"
"ADD,445,BUY,3332257,307.65"
"ADD,446,BUY,2191214,311.30"
"ADD,447,SELL,1823928,306.95"
"ADD,448,SELL,3978581,298.45"
"ADD,449,BUY,2613070,292.25"
"ADD,450,SELL,2769786,293.65"
"ADD,451,SELL,1581664,297.50"
"ADD,452,BUY,4210330,308.05"
"ADD,453,SELL,2059788,306.70"
"ADD,454,BUY,1633645,299.60"
"CANCEL,120"
"ADD,455,BUY,1151936,303.55"
"ADD,456,SELL,1913748,303.80"
"CANCEL,191"
"ADD,457,SELL,2345581,300.10"
"ADD,458,BUY,3009655,300.30"
"ADD,459,SELL,2517677,302.15"
"ADD,460,SELL,1501937,303.55"
"ADD,461,SELL,1054076,298.95"
"ADD,462,SELL,9876960,305.35"
"ADD,463,SELL,3322935,305.70"
"ADD,464,SELL,1721676,303.00"
"ADD,465,SELL,1413186,300.15"
"ADD,466,BUY,2669631,296.25"
"ADD,467,BUY,807700,296.55"
"ADD,468,SELL,1022282,298.25"
"ADD,469,BUY,648078,294.45"
"ADD,470,SELL,1507968,289.05"
"CANCEL,269"
"ADD,471,BUY,1930976,292.35"
"ADD,472,BUY,1922269,284.70"
"CANCEL,220"
"ADD,473,BUY,3663176,291.20"
"ADD,474,SELL,1200688,289.65"
"ADD,475,BUY,1689884,287.00"
"ADD,476,BUY,1129707,288.50"
"CANCEL,445"
"CANCEL,280"
"ADD,477,SELL,1310034,284.35"
"ADD,478,SELL,1732728,287.85"
"ADD,479,SELL,1357613,289.70"
"CANCEL,434"
"ADD,480,BUY,1764537,289.95"
"ADD,481,BUY,1212407,291.45"
"CANCEL,333"
"CANCEL,184"
"ADD,482,SELL,901414,283.70"
"ADD,483,SELL,1085180,282.90"
"ADD,484,SELL,1334319,277.90"
"CANCEL,87"
"ADD,485,SELL,2433608,276.20"
"ADD,486,BUY,5668316,262.25"
"CANCEL,422"
"ADD,487,BUY,2037466,254.05"
"ADD,488,BUY,3191087,270.60"
"ADD,489,BUY,1792360,269.35"
"CANCEL,315"
"ADD,490,SELL,1763694,265.30"
"ADD,491,BUY,2171241,261.45"
"ADD,492,SELL,2155713,263.50"
"CANCEL,188"
"ADD,493,SELL,2121095,273.00"
"ADD,494,BUY,1892112,274.40"
"ADD,495,BUY,1813422,275.25"
"ADD,496,SELL,1637171,274.75"
"CANCEL,128"
"ADD,497,SELL,2227622,289.20"
"ADD,498,BUY,1101660,286.30"
"ADD,499,SELL,830285,284.55"
"CANCEL,410"
"ADD,500,BUY,789432,284.90"
"ADD,501,BUY,830006,283.35"
"ADD,502,BUY,2461685,286.65"
"CANCEL,243"
"ADD,503,SELL,826145,283.90"
"CANCEL,444"
"CANCEL,174"
"ADD,504,BUY,3140371,267.05"
"ADD,505,SELL,2869574,271.75"
"ADD,506,SELL,1805866,269.40"
"ADD,507,SELL,870456,271.70"
"ADD,508,BUY,961467,267.10"
"ADD,509,BUY,2370174,268.15"
"ADD,510,SELL,1034747,267.00"
"CANCEL,268"
"ADD,511,BUY,4601204,271.85"
"ADD,512,BUY,3660312,276.90"
"ADD,513,BUY,2715701,277.35"
"ADD,514,BUY,2568911,265.65"
"ADD,515,BUY,1557646,265.30"
"ADD,516,SELL,1056344,265.85"
"CANCEL,509"
"ADD,517,BUY,3721631,253.90"
"CANCEL,515"
"CANCEL,312"
"ADD,518,SELL,1400428,256.80"
"CANCEL,320"
"ADD,519,BUY,2198390,251.55"
"CANCEL,313"
"ADD,520,SELL,2916772,245.40"
"ADD,521,BUY,4331956,247.75"
"ADD,522,SELL,3108870,246.80"
"ADD,523,SELL,3412258,244.35"
"CANCEL,458"
"ADD,524,SELL,1987066,242.85"
"ADD,525,BUY,2169109,243.95"
"ADD,526,BUY,1681055,241.55"
"ADD,527,SELL,2468829,241.25"
"CANCEL,258"
"CANCEL,436"
"ADD,528,SELL,4440241,240.95"
"ADD,529,SELL,1554070,242.55"
"ADD,530,SELL,2417646,238.55"
"ADD,531,BUY,1975544,242.80"
"ADD,532,SELL,2054911,245.25"
"ADD,533,BUY,3269448,248.90"
"ADD,534,BUY,1991301,245.20"
"ADD,535,BUY,1792486,247.65"
"ADD,536,SELL,1411719,249.75"
"ADD,537,SELL,1648160,250.95"
"CANCEL,378"
"ADD,538,BUY,956877,245.70"
"ADD,539,SELL,2058052,249.60"
"ADD,540,SELL,3381295,255.50"
"CANCEL,257"
"ADD,541,BUY,2146322,264.30"
"ADD,542,SELL,4934888,269.30"
"ADD,543,BUY,2123615,265.95"
"ADD,544,BUY,2514536,265.65"
"ADD,545,BUY,2470540,260.95"
"ADD,546,SELL,2066219,257.40"
"ADD,547,SELL,2786878,260.50"
"ADD,548,BUY,3702270,259.00"
"ADD,549,BUY,2115338,258.05"
"ADD,550,BUY,1336037,261.60"
"ADD,551,BUY,1227802,258.65"
"ADD,552,BUY,1510321,258.10"
"ADD,553,BUY,1757760,255.50"
"ADD,554,SELL,1821705,260.00"
"ADD,555,BUY,2417212,255.50"
"ADD,556,BUY,1211786,255.35"
"ADD,557,BUY,584209,255.70"
"ADD,558,BUY,1865491,257.95"
"ADD,559,BUY,2254774,258.05"
"ADD,560,BUY,2075680,250.00"
"CANCEL,432"
"ADD,561,BUY,3961069,236.15"
"CANCEL,399"
"ADD,562,BUY,1331793,242.35"
"CANCEL,556"
"CANCEL,388"
"CANCEL,526"
"ADD,563,BUY,1047072,242.20"
"CANCEL,464"
"ADD,564,SELL,1207311,243.65"
"ADD,565,BUY,1421229,242.90"
"ADD,566,BUY,792887,242.15"
"CANCEL,483"
"ADD,567,SELL,1364316,235.95"
"ADD,568,BUY,2871456,229.90"
"ADD,569,BUY,4726002,223.05"
"ADD,570,SELL,2880309,219.80"
"CANCEL,564"
"ADD,571,BUY,3855740,234.40"
"CANCEL,324"
"CANCEL,369"
"ADD,572,BUY,5166758,263.25"
"CANCEL,435"
"ADD,573,SELL,8984720,259.65"
"ADD,574,BUY,6836817,258.00"
"ADD,575,SELL,2908551,256.00"
"CANCEL,99"
"ADD,576,BUY,8159262,262.85"
"ADD,577,SELL,5058403,264.90"
"ADD,578,BUY,4908203,268.20"
"ADD,579,SELL,6630375,271.85"
"CANCEL,475"
"CANCEL,232"
"CANCEL,357"
"ADD,580,BUY,9464779,286.55"
"ADD,581,SELL,13852575,292.40"
"CANCEL,426"
"ADD,582,BUY,7071612,290.80"
"ADD,583,BUY,7928814,287.90"
"ADD,584,SELL,5907463,294.55"
"CANCEL,534"
"CANCEL,531"
"ADD,585,BUY,6537126,294.40"
"ADD,586,SELL,3669736,296.15"
"CANCEL,263"
"ADD,587,BUY,4599603,293.35"
"CANCEL,105"
"ADD,588,BUY,4006333,293.85"
"ADD,589,BUY,3790765,296.95"
"ADD,590,SELL,6677302,295.70"
"ADD,591,BUY,4945501,294.10"
"ADD,592,SELL,3553239,289.90"
"ADD,593,BUY,3871518,289.10"
"ADD,594,SELL,3651142,290.80"
"CANCEL,344"
"ADD,595,SELL,3709924,291.55"
"ADD,596,BUY,10948599,300.50"
"CANCEL,275"
"ADD,597,SELL,4170639,297.50"
"ADD,598,BUY,3793216,297.95"
"ADD,599,SELL,3385535,297.80"
"ADD,600,BUY,2866903,293.50"
"ADD,601,BUY,5194550,287.95"
"ADD,602,BUY,3468858,284.80"
"ADD,603,SELL,2710431,285.05"
"CANCEL,141"
"ADD,604,BUY,5705715,296.35"
"ADD,605,SELL,4377033,297.05"
"ADD,606,BUY,2639730,295.25"
"ADD,607,SELL,2871917,294.50"
"CANCEL,413"
"CANCEL,479"
"ADD,608,BUY,1888939,292.35"
"CANCEL,214"
"ADD,609,SELL,1862633,292.10"
"CANCEL,431"
"ADD,610,BUY,3283681,292.70"
"ADD,611,SELL,4079518,282.65"
"ADD,612,BUY,4880373,273.35"
"ADD,613,BUY,5259578,278.65"
"ADD,614,SELL,3102893,273.15"
"ADD,615,SELL,5186530,268.40"
"CANCEL,217"
"CANCEL,543"
"ADD,616,SELL,4478622,281.40"
"CANCEL,614"
"CANCEL,361"
"CANCEL,348"
"CANCEL,292"
"ADD,617,BUY,2462346,282.45"
"ADD,618,BUY,2632766,281.20"
"CANCEL,495"
"ADD,619,BUY,3163812,291.80"
